id,latitude,longitude,heading,speed_over_ground,last_ais_updated_at,created_at,updated_at,nav_status_code,vessel_id,course,collection_type,source,need_to_scan,velocity
3990259580,"12,32893167","44,06224167",295,"18,1",2021-04-03 11:55:19,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,5",1,spire,,
3990259583,"12,33291333","44,052915",295,"18,1",2021-04-03 11:57:19,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,3",1,spire,,
3990259584,"12,33311","44,05244167",295,"18,1",2021-04-03 11:57:25,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,3",1,spire,,
3990259585,"12,32711833","44,06645",296,"18,1",2021-04-03 11:54:26,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,5",1,spire,,
3990259586,"12,33554667","44,04669",295,"18,1",2021-04-03 11:58:37,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,4",1,spire,,
3990259589,"12,333575","44,05133667",295,"18,1",2021-04-03 11:57:37,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,3",1,spire,,
3990259590,"12,33175","44,055665",295,"18,1",2021-04-03 11:56:43,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,2",1,spire,,
3990259591,"12,33433833","44,04952667",295,"18,1",2021-04-03 11:58:02,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,4",1,spire,,
3990259592,"12,32748833","44,065585",296,"18,1",2021-04-03 11:54:37,2021-04-03 12:13:24,2021-04-03 12:13:24,0,15502,"293,5",1,spire,,
3990285686,"12,362535","43,98285",295,18,2021-04-03 12:12:18,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285724,"12,347925","44,017515",295,18,2021-04-03 12:04:55,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,3",1,spire,,
3990285726,"12,36234","43,98331833",295,18,2021-04-03 12:12:12,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285727,"12,35070167","44,010945",295,18,2021-04-03 12:06:18,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285728,"12,34990667","44,01282333",295,18,2021-04-03 12:05:55,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285730,"12,36036833","43,988",295,18,2021-04-03 12:11:12,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285731,"12,36194667","43,98425333",295,18,2021-04-03 12:12:00,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285732,"12,354235","44,00250167",295,18,2021-04-03 12:08:05,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"292,9",1,spire,,
3990285733,"12,35030333","44,01188333",295,18,2021-04-03 12:06:06,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285734,"12,35403833","44,00297",295,18,2021-04-03 12:07:59,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"292,9",1,spire,,
3990285735,"12,35917833","43,99082333",295,18,2021-04-03 12:10:36,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285740,"12,35857833","43,99225667",295,"17,9",2021-04-03 12:10:19,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285741,"12,35267","44,00625167",295,18,2021-04-03 12:07:18,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"292,9",1,spire,,
3990285746,"12,35874667","43,99185667",295,"17,9",2021-04-03 12:10:24,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285747,"12,360765","43,98706",295,18,2021-04-03 12:11:24,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285748,"12,35597333","43,99839",295,"17,9",2021-04-03 12:09:00,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285749,"12,354825","44,00109667",295,18,2021-04-03 12:08:23,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,293,1,spire,,
3990285750,"12,3606","43,98745167",295,18,2021-04-03 12:11:18,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,2",1,spire,,
3990285751,"12,35560833","43,99925",295,"17,9",2021-04-03 12:08:48,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"293,1",1,spire,,
3990285752,"12,35283333","44,00586",295,18,2021-04-03 12:07:23,2021-04-03 12:25:06,2021-04-03 12:25:06,0,15502,"292,9",1,spire,,
3990301278,"12,36964167","43,96548",294,18,2021-04-03 12:15:51,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301392,"12,35994","43,98901667",295,18,2021-04-03 12:10:51,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301393,"12,35814333","43,993295",295,"17,9",2021-04-03 12:09:57,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301394,"12,36116167","43,98612167",295,18,2021-04-03 12:11:27,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301395,"12,3606","43,98745167",295,18,2021-04-03 12:11:10,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301396,"12,36017","43,98847",295,18,2021-04-03 12:10:57,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301398,"12,35660333","43,99690333",295,"17,9",2021-04-03 12:09:10,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301399,"12,35462833","44,001565",295,18,2021-04-03 12:08:09,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,293,1,spire,,
3990301400,"12,359345","43,99043",295,18,2021-04-03 12:10:33,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301401,"12,36096333","43,98659",295,18,2021-04-03 12:11:21,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301402,"12,35521833","44,00016833",295,"17,9",2021-04-03 12:08:27,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301403,"12,360765","43,98706",295,18,2021-04-03 12:11:15,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301404,"12,36135833","43,985655",295,"17,9",2021-04-03 12:11:33,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301406,"12,36909667","43,96682167",294,18,2021-04-03 12:15:34,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301407,"12,35857833","43,99225667",295,"17,9",2021-04-03 12:10:10,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301410,"12,36656333","43,97303667",294,18,2021-04-03 12:14:16,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,2",1,spire,,
3990301411,"12,36775333","43,97013",294,18,2021-04-03 12:14:51,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301413,"12,35560833","43,99925",295,"17,9",2021-04-03 12:08:40,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301414,"12,35718833","43,995545",295,"17,9",2021-04-03 12:09:27,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301415,"12,35837667","43,99273667",295,"17,9",2021-04-03 12:10:04,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301416,"12,35898","43,99129833",295,"17,9",2021-04-03 12:10:21,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301417,"12,36617833","43,97398167",294,18,2021-04-03 12:14:03,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,3",1,spire,,
3990301418,"12,35597333","43,99839",295,"17,9",2021-04-03 12:08:51,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301420,"12,35443167","44,00203333",295,18,2021-04-03 12:08:03,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,293,1,spire,,
3990301421,"12,35502333","44,00063167",295,"17,9",2021-04-03 12:08:21,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301422,"12,36429333","43,97862",295,18,2021-04-03 12:13:03,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,8",1,spire,,
3990301424,"12,36852","43,96824167",294,18,2021-04-03 12:15:15,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301425,"12,36698333","43,97201667",294,18,2021-04-03 12:14:27,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,3",1,spire,,
3990301426,"12,354235","44,00250167",295,18,2021-04-03 12:07:56,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,9",1,spire,,
3990301427,"12,36036833","43,988",295,18,2021-04-03 12:11:03,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301428,"12,36948","43,96587333",294,18,2021-04-03 12:15:46,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301429,"12,36928833","43,96634833",294,18,2021-04-03 12:15:39,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,4",1,spire,,
3990301430,"12,35957667","43,98988",295,18,2021-04-03 12:10:40,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,1",1,spire,,
3990301431,"12,36194667","43,98425333",295,18,2021-04-03 12:11:52,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301433,"12,36721","43,97146667",294,18,2021-04-03 12:14:34,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,3",1,spire,,
3990301436,"12,36737","43,97107333",294,18,2021-04-03 12:14:39,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,3",1,spire,,
3990301437,"12,361555","43,98518833",295,"17,9",2021-04-03 12:11:40,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301439,"12,36887333","43,967375",294,18,2021-04-03 12:15:27,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,5",1,spire,,
3990301441,"12,36175167","43,98472167",295,18,2021-04-03 12:11:46,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"293,2",1,spire,,
3990301442,"12,36448667","43,97814833",294,18,2021-04-03 12:13:09,2021-04-03 12:29:21,2021-04-03 12:29:21,0,15502,"292,7",1,spire,,
3990343387,"12,40668","43,873385",293,18,2021-04-03 12:35:24,2021-04-03 12:49:48,2021-04-03 12:49:48,0,15502,"291,7",1,spire,,
3990343392,"12,39513333","43,902745",294,18,2021-04-03 12:29:13,2021-04-03 12:49:48,2021-04-03 12:49:48,0,15502,"292,3",1,spire,,
3990343395,"12,41513","43,85209",294,18,2021-04-03 12:40:02,2021-04-03 12:49:48,2021-04-03 12:49:48,0,15502,"292,1",1,spire,,
3990352617,"12,40275333","43,88333",294,18,2021-04-03 12:33:27,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352618,"12,40238167","43,88427667",294,18,2021-04-03 12:33:15,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352619,"12,40200667","43,88522333",294,18,2021-04-03 12:33:03,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352624,"12,41099167","43,86250833",294,18,2021-04-03 12:37:51,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,9",1,spire,,
3990352625,"12,413075","43,85730833",294,18,2021-04-03 12:38:56,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"292,1",1,spire,,
3990352626,"12,412885","43,85778167",294,18,2021-04-03 12:38:51,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"292,1",1,spire,,
3990352627,"12,40668","43,873385",293,18,2021-04-03 12:35:33,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,7",1,spire,,
3990352628,"12,40820667","43,86952167",294,18,2021-04-03 12:36:21,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352629,"12,40630667","43,87433333",293,18,2021-04-03 12:35:21,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352630,"12,41495833","43,85256833",294,18,2021-04-03 12:39:56,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"292,1",1,spire,,
3990352631,"12,40929667","43,866765",294,18,2021-04-03 12:36:57,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352632,"12,41481333","43,852965",294,18,2021-04-03 12:39:51,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"292,1",1,spire,,
3990352715,"12,40048833","43,889095",293,18,2021-04-03 12:32:07,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,5",1,spire,,
3990352717,"12,40238167","43,88427667",294,18,2021-04-03 12:33:07,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352729,"12,39960167","43,89139333",293,18,2021-04-03 12:31:37,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,4",1,spire,,
3990352731,"12,40200667","43,88522333",294,18,2021-04-03 12:32:55,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352733,"12,40259833","43,883725",294,18,2021-04-03 12:33:14,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352737,"12,40481","43,87812",294,18,2021-04-03 12:34:26,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352740,"12,41099167","43,86250833",294,18,2021-04-03 12:37:43,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,9",1,spire,,
3990352741,"12,40384167","43,880565",294,18,2021-04-03 12:33:55,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352742,"12,40331333","43,88190833",294,18,2021-04-03 12:33:38,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352743,"12,40275333","43,88333",294,18,2021-04-03 12:33:20,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352746,"12,40402833","43,88009167",294,18,2021-04-03 12:34:01,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352747,"12,40630667","43,87433333",293,18,2021-04-03 12:35:13,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352749,"12,40649333","43,87385833",293,18,2021-04-03 12:35:19,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352751,"12,404435","43,87906667",294,18,2021-04-03 12:34:14,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352754,"12,40854833","43,86865667",294,18,2021-04-03 12:36:25,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352755,"12,40421667","43,87961833",294,18,2021-04-03 12:34:07,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352758,"12,40777","43,870625",294,18,2021-04-03 12:36:01,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352762,"12,40820667","43,86952167",294,18,2021-04-03 12:36:14,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,8",1,spire,,
3990352767,"12,40668","43,873385",293,18,2021-04-03 12:35:26,2021-04-03 12:52:12,2021-04-03 12:52:12,0,15502,"291,7",1,spire,,
3990545319,"12,49698","43,65060333",292,"17,8",2021-04-03 13:22:52,2021-04-03 13:32:28,2021-04-03 13:32:28,0,15502,"290,8",1,spire,,
3990561289,"12,49133333","43,6652",293,"17,8",2021-04-03 13:19:46,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"291,3",1,spire,,
3990561290,"12,49575333","43,653885",293,"17,8",2021-04-03 13:22:10,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"291,3",1,spire,,
3990561291,"12,49662667","43,65154",292,"17,8",2021-04-03 13:22:41,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"290,9",1,spire,,
3990561292,"12,48594667","43,67909167",294,"17,8",2021-04-03 13:16:46,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,292,1,spire,,
3990561293,"12,495575","43,65435167",293,"17,8",2021-04-03 13:22:04,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"291,3",1,spire,,
3990561294,"12,491905","43,66371833",293,"17,8",2021-04-03 13:20:03,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"291,4",1,spire,,
3990561295,"12,49115333","43,66567",293,"17,8",2021-04-03 13:19:40,2021-04-03 13:36:02,2021-04-03 13:36:02,0,15502,"291,3",1,spire,,
3990581474,"12,38371833","43,93102333",294,18,2021-04-03 12:22:59,2021-04-03 13:42:37,2021-04-03 13:42:37,0,15502,"292,3",1,spire,,
3990591416,"12,30778167","44,11225",295,"18,1",2021-04-03 11:44:41,2021-04-03 13:46:11,2021-04-03 13:46:11,0,15502,"293,3",1,spire,,
3990600175,"12,522465","46,77471",255,"18,9",2021-04-03 2:42:56,2021-04-03 13:48:18,2021-04-03 13:48:18,0,15502,"253,3",1,spire,,
3990673634,"12,43362","43,80698",294,"17,9",2021-04-03 12:49:42,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,2",1,spire,,
3990673635,"12,438525","43,79472667",294,"17,9",2021-04-03 12:52:18,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,2",1,spire,,
3990673636,"12,43719167","43,79803167",294,"17,9",2021-04-03 12:51:35,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673637,"12,43795667","43,79613667",294,"17,9",2021-04-03 12:51:59,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673638,"12,435285","43,80282",293,"17,9",2021-04-03 12:50:35,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,292,1,spire,,
3990673639,"12,43228333","43,81027",294,"17,9",2021-04-03 12:48:59,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,6",1,spire,,
3990673640,"12,43343","43,80745",294,"17,9",2021-04-03 12:49:36,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,2",1,spire,,
3990673641,"12,43421833","43,80548833",293,"17,9",2021-04-03 12:50:00,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673642,"12,42659167","43,82392167",295,"17,9",2021-04-03 12:46:05,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,9",1,spire,,
3990673643,"12,437415","43,79747833",294,"17,9",2021-04-03 12:51:42,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673644,"12,43644333","43,79990667",294,"17,9",2021-04-03 12:51:11,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,292,1,spire,,
3990673645,"12,42897833","43,81822",295,"17,9",2021-04-03 12:47:17,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,9",1,spire,,
3990673646,"12,432475","43,8098",294,"17,9",2021-04-03 12:49:06,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,5",1,spire,,
3990673647,"12,43947667","43,792375",294,"17,9",2021-04-03 12:52:48,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,4",1,spire,,
3990673648,"12,43320667","43,808",294,"17,9",2021-04-03 12:49:29,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,3",1,spire,,
3990673649,"12,43403","43,80596",294,"17,9",2021-04-03 12:49:54,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673650,"12,43779833","43,79653",294,"17,9",2021-04-03 12:51:54,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673651,"12,43982833","43,79151167",294,"17,9",2021-04-03 12:52:59,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,5",1,spire,,
3990673652,"12,428585","43,81916",295,"17,9",2021-04-03 12:47:05,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,9",1,spire,,
3990673653,"12,43384167","43,80643",294,"17,9",2021-04-03 12:49:48,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,2",1,spire,,
3990673654,"12,43494","43,803685",293,"17,9",2021-04-03 12:50:23,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,1",1,spire,,
3990673661,"12,44028","43,790415",294,"17,9",2021-04-03 12:53:12,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,"292,7",1,spire,,
3990673664,"12,44142","43,787675",295,18,2021-04-03 12:53:48,2021-04-03 14:08:04,2021-04-03 14:08:04,0,15502,293,1,spire,,
3990755775,"12,39630833","43,89984",294,18,2021-04-03 12:29:48,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"292,2",1,spire,,
3990755780,"12,40402833","43,88009167",294,18,2021-04-03 12:33:59,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,8",1,spire,,
3990755781,"12,39829167","43,894795",293,18,2021-04-03 12:30:53,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,6",1,spire,,
3990755784,"12,39740167","43,89708167",293,18,2021-04-03 12:30:24,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,9",1,spire,,
3990755787,"12,39813833","43,89519167",293,18,2021-04-03 12:30:48,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,6",1,spire,,
3990755788,"12,40238167","43,88427667",294,18,2021-04-03 12:33:06,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,8",1,spire,,
3990755790,"12,39532333","43,90227667",294,18,2021-04-03 12:29:18,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"292,3",1,spire,,
3990755791,"12,40015167","43,88996833",293,18,2021-04-03 12:31:54,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,5",1,spire,,
3990755792,"12,39721667","43,89755167",293,18,2021-04-03 12:30:18,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,9",1,spire,,
3990755793,"12,39792333","43,89574333",293,18,2021-04-03 12:30:41,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,7",1,spire,,
3990755794,"12,40421667","43,87961833",294,18,2021-04-03 12:34:05,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,8",1,spire,,
3990755797,"12,39890167","43,893215",293,18,2021-04-03 12:31:12,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,5",1,spire,,
3990755798,"12,40649333","43,87385833",293,18,2021-04-03 12:35:19,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,8",1,spire,,
3990755799,"12,40048833","43,889095",293,18,2021-04-03 12:32:06,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,5",1,spire,,
3990755800,"12,39646667","43,899445",294,18,2021-04-03 12:29:53,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"292,2",1,spire,,
3990755801,"12,395515","43,90180833",294,18,2021-04-03 12:29:24,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"292,3",1,spire,,
3990755805,"12,398505","43,89424333",293,18,2021-04-03 12:31:00,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,6",1,spire,,
3990755806,"12,40200667","43,88522333",294,18,2021-04-03 12:32:53,2021-04-03 14:36:30,2021-04-03 14:36:30,0,15502,"291,8",1,spire,,
3990793874,"12,390925","43,91309833",294,18,2021-04-03 12:27:00,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,2",1,spire,,
3990793902,"12,39417667","43,90509833",294,18,2021-04-03 12:28:42,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,3",1,spire,,
3990793913,"12,39341","43,90698",294,18,2021-04-03 12:28:19,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,2",1,spire,,
3990793915,"12,39284","43,908385",294,18,2021-04-03 12:28:00,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,2",1,spire,,
3990793918,"12,39491","43,903295",294,18,2021-04-03 12:29:06,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,3",1,spire,,
3990793921,"12,39325167","43,90737",294,18,2021-04-03 12:28:12,2021-04-03 14:41:20,2021-04-03 14:41:20,0,15502,"292,2",1,spire,,
3990794080,"39,10666667","119,1816667",511,0,2021-04-03 11:07:31,2021-04-03 14:41:20,2021-04-03 14:41:20,15,15502,0,1,spire,,
3990871495,"39,10666667","119,1816667",511,0,2021-04-03 12:34:48,2021-04-03 15:02:36,2021-04-03 15:02:36,15,15502,0,1,spire,,
3990890548,"12,298815","44,13359667",294,"18,1",2021-04-03 11:40:10,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,8",1,spire,,
3990890623,"12,4806","43,69271833",293,"17,7",2021-04-03 13:13:48,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,9",1,spire,,
3990890638,"12,48185833","43,68952",293,"17,7",2021-04-03 13:14:30,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,5",1,spire,,
3990890647,"12,48097","43,691775",293,"17,7",2021-04-03 13:14:01,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,7",1,spire,,
3990890660,"12,47934667","43,69592",294,"17,7",2021-04-03 13:13:07,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"292,1",1,spire,,
3990890666,"12,47968167","43,69506333",293,"17,7",2021-04-03 13:13:18,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,292,1,spire,,
3990890671,"12,48572667","43,67964",294,"17,8",2021-04-03 13:16:37,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,292,1,spire,,
3990890679,"12,29553","44,14208833",293,"18,1",2021-04-03 11:38:19,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,2",1,spire,,
3990890709,"12,29553","44,14208833",293,"18,1",2021-04-03 11:38:19,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"291,2",1,spire,,
3990890755,"12,48647333","43,677775",294,"17,8",2021-04-03 13:17:01,2021-04-03 15:06:34,2021-04-03 15:06:34,0,15502,"292,1",1,spire,,
3990977994,"12,512925","43,60791833",293,"17,9",2021-04-03 13:31:51,2021-04-03 15:31:52,2021-04-03 15:31:52,0,15502,"290,6",1,spire,,
3990978069,"12,50110667","43,639775",293,"17,8",2021-04-03 13:25:11,2021-04-03 15:31:52,2021-04-03 15:31:52,0,15502,"291,5",1,spire,,
3990978076,"12,82198167","43,26987833",336,"17,9",2021-04-03 15:08:11,2021-04-03 15:31:52,2021-04-03 15:31:52,0,15502,"333,8",1,spire,,
3991048762,"39,10666667","119,1816667",511,0,2021-04-03 14:43:53,2021-04-03 15:52:36,2021-04-03 15:52:36,15,15502,101,1,spire,,
3991111048,"12,75484","43,30339833",336,"18,1",2021-04-03 14:53:14,2021-04-03 16:15:47,2021-04-03 16:15:47,0,15502,"334,2",1,spire,,
